Ticker,Name,Signal_sco,수익률(%),종가,거래량,거래대금,거래대금_ma5,HighVol,NewSig,fire,gann_val,is_lime,is_green,is_red,is_purple,SPOT,주도주(leader),정배열(jung),Norm_sco,Rank_rtn,Final_score
038500,삼표시멘트,-9.5,-0.47483380816714105,10480.0,1846469.0,19350995120.0,29791731726.0,False,-,0,12140.554070301005,False,False,False,True,False,False,False,0.08928571428571429,0.6790606653620352,0.17775195694716242
004000,롯데정밀화학,-7.75,-3.039513677811545,47850.0,70412.0,3369214200.0,5767032490.0,False,-,0,52627.87246760113,False,False,False,True,False,False,False,0.15178571428571427,0.3238747553816047,0.17759907045009782
376900,로킷헬스케어,-10.25,0.7874015748031482,51200.0,181345.0,9284864000.0,20246004320.0,False,-,0,53031.992119470575,False,False,True,True,False,False,False,0.0625,0.8287671232876712,0.17744006849315067
098120,마이크로컨텍솔,-6.75,-5.82191780821918,27500.0,103064.0,2834260000.0,4611997240.0,False,-,0,32890.38098022695,False,False,False,True,False,False,False,0.1875,0.11937377690802348,0.1772810665362035
096770,SK이노베이션,-9.25,-0.9515570934256035,114500.0,812673.0,93051058500.0,111287821840.0,False,-,0,119045.11627285756,False,False,False,True,False,False,False,0.09821428571428571,0.6213307240704501,0.17668175146771037
011200,HMM,-10.0,0.20512820512821328,19540.0,1966412.0,38423690480.0,64899404154.0,False,-,0,19749.10995541852,False,False,True,True,False,False,False,0.07142857142857142,0.7690802348336595,0.17607632093933462
092870,엑시콘,-6.25,-14.983164983164986,25250.0,446860.0,11283215000.0,10639776040.0,False,-,0,30803.291107964582,False,False,False,True,False,False,False,0.20535714285714285,0.004892367906066536,0.1752874266144814
083650,비에이치아이,-10.0,0.1468428781204123,68200.0,436056.0,29739019200.0,42051183920.0,False,-,0,73946.43665529415,False,False,False,True,False,False,False,0.07142857142857142,0.7602739726027398,0.17475538160469667
432720,퀄리타스반도체,-6.5,-7.9552925706771855,14000.0,282005.0,3948070000.0,5908722314.0,False,-,0,17923.253787749236,False,False,False,True,False,False,False,0.19642857142857142,0.050880626223091974,0.1745963796477495
096760,JW홀딩스,-9.5,-0.6729475100942128,3690.0,92563.0,341557470.0,403914377.0,False,-,0,3775.5092542220455,False,False,False,True,False,False,False,0.08928571428571429,0.6565557729941291,0.1743762230919765
017890,한국알콜,-7.75,-3.2006920415224904,11190.0,39713.0,444388470.0,879857286.0,False,-,0,12004.984143930544,False,False,False,True,False,False,False,0.15178571428571427,0.30234833659491195,0.17437010763209393
394280,오픈엣지테크놀로지,-6.75,-6.2000000000000055,14070.0,307808.0,4330858560.0,5891355316.0,False,-,0,16396.075907071016,False,False,False,True,False,False,False,0.1875,0.09980430528375733,0.1743456457925636
052020,에스티큐브,-6.5,-8.060230292294069,10380.0,586523.0,6088108740.0,11076811484.0,True,-,0,14550.716445673077,False,False,False,True,False,False,False,0.19642857142857142,0.04794520547945205,0.17415606653620352
003280,흥아해운,-10.0,0.05130836326321386,1950.0,5347493.0,10427611350.0,17687207623.8,False,-,0,2217.7425333820047,False,False,False,True,False,False,False,0.07142857142857142,0.7524461839530333,0.1735812133072407
457550,우진엔텍,-8.0,-2.914798206278024,21650.0,51510.0,1115191500.0,1906930040.0,False,-,0,22818.938701540217,False,False,True,True,False,False,False,0.14285714285714285,0.34148727984344424,0.17265166340508806
090710,휴림로봇,-8.25,-2.490421455938696,10180.0,3065362.0,31205385160.0,69258895546.0,False,-,0,11231.446649556841,False,False,False,True,False,False,False,0.13392857142857142,0.38943248532289626,0.17225415851272013
001060,JW중외제약,-10.0,0.0,26000.0,84418.0,2194868000.0,2929093400.0,False,🆕RED,0,28163.191318245164,False,False,True,True,False,False,False,0.07142857142857142,0.7431506849315068,0.17218688845401173
094800,맵스리얼티,-10.0,0.0,5100.0,80370.0,409887000.0,408511298.0,False,🆕RED,0,5412.723478943223,False,False,True,True,False,False,False,0.07142857142857142,0.7431506849315068,0.17218688845401173
474170,루미르,-10.0,0.0,10600.0,179226.0,1899795600.0,3006922500.0,False,-,0,12021.500744925872,False,False,False,True,False,False,False,0.07142857142857142,0.7431506849315068,0.17218688845401173
448900,한국피아이엠,-6.5,-8.779931584948686,80000.0,225629.0,18050320000.0,26703445380.0,False,-,0,99197.01831041789,False,False,False,True,False,False,False,0.19642857142857142,0.033268101761252444,0.17195450097847356
115180,큐리언트,-8.0,-2.9629629629629672,26200.0,119953.0,3142768600.0,4994341400.0,False,🆕RED,0,27898.406949650333,False,False,True,True,False,False,False,0.14285714285714285,0.3356164383561644,0.17177103718199607
039440,에스티아이,-8.5,-2.1052631578947323,27900.0,234977.0,6555858300.0,7839739930.0,False,-,0,29470.96414645693,False,False,False,True,False,False,False,0.125,0.4324853228962818,0.17112279843444228
032820,우리기술,-6.5,-9.496494582536652,14200.0,3728530.0,52945126000.0,76337595722.0,False,-,0,15552.00013738999,False,False,False,True,False,False,False,0.19642857142857142,0.026418786692759294,0.1709271037181996
357780,솔브레인,-9.0,-1.6107382550335614,366500.0,77987.0,28582235500.0,36110439500.0,True,-,0,405460.3300471813,False,False,False,True,False,False,False,0.10714285714285714,0.5322896281800391,0.17091487279843443
032350,롯데관광개발,-11.0,2.7762354247640175,18510.0,634218.0,11739375180.0,19233324744.0,False,-,0,18887.707480329605,False,False,False,True,False,False,False,0.03571428571428571,0.9324853228962818,0.17022994129158514
489500,엘케이켐,-8.75,-1.909722222222221,28250.0,58226.0,1644884500.0,2225933000.0,False,-,0,33044.57281100139,False,False,False,True,False,False,False,0.11607142857142858,0.4755381604696673,0.16999143835616437
064820,케이프,-7.75,-3.4741784037558676,10280.0,191685.0,1970521800.0,2935721056.0,False,-,0,11798.95703612405,False,False,False,True,False,False,False,0.15178571428571427,0.2710371819960861,0.16967343444227004
023590,다우기술,-10.0,-0.12836970474967568,38900.0,67255.0,2616219500.0,4056411550.0,False,-,0,40805.82897629397,False,False,False,True,False,False,False,0.07142857142857142,0.7250489236790607,0.16947162426614482
