date,Worst,Neutral,Recovery,HotVeryHot,total_universe,avg_sco,avg_3m,Other,Worst_pct,Neutral_pct,Recovery_pct,HotVeryHot_pct,Other_pct,cell_<0__<0%,cell_<0__0~15%,cell_<0__15~30%,cell_<0__30%+,cell_0~7__<0%,cell_0~7__0~15%,cell_0~7__15~30%,cell_0~7__30%+,cell_8~10__<0%,cell_8~10__0~15%,cell_8~10__15~30%,cell_8~10__30%+,cell_11+__<0%,cell_11+__0~15%,cell_11+__15~30%,cell_11+__30%+,QQQ_close,SPY_close,sco_strong,sco_mid,sco_weak,sco_neg,regime_raw_avg,regime_map_score,strong_zone_cnt,risk_zone_cnt,worst_zone_cnt,regime_state
2025-10-21,11,53,7,2,134,4.23,8.28,61,8.21,39.55,5.22,1.49,45.52,,,,,,,,,,,,,,,,,609.82,,18.0,17.0,70.0,29.0,0.0,0.0,0.0,0.0,0.0,
2025-10-22,12,57,10,4,134,4.44,8.17,51,8.96,42.54,7.46,2.99,38.06,,,,,,,,,,,,,,,,,603.95,,15.0,20.0,73.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-10-23,9,60,11,3,134,5.07,8.68,51,6.72,44.78,8.21,2.24,38.06,,,,,,,,,,,,,,,,,609.03,,20.0,15.0,80.0,19.0,0.0,0.0,0.0,0.0,0.0,
2025-10-24,4,62,14,5,134,5.67,10.02,49,2.99,46.27,10.45,3.73,36.57,,,,,,,,,,,,,,,,,615.53,,21.0,17.0,86.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-10-27,3,58,17,9,134,6.34,11.45,47,2.24,43.28,12.69,6.72,35.07,,,,,,,,,,,,,,,,,626.49,,20.0,23.0,84.0,7.0,0.0,0.0,0.0,0.0,0.0,
2025-10-28,2,42,16,8,134,7.21,11.64,66,1.49,31.34,11.94,5.97,49.25,,,,,,,,,,,,,,,,,631.31,,22.0,43.0,65.0,4.0,0.0,0.0,0.0,0.0,0.0,
2025-10-29,4,32,15,10,134,7.36,12.42,73,2.99,23.88,11.19,7.46,54.48,,,,,,,,,,,,,,,,,634.15,,25.0,45.0,56.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-10-30,5,36,10,11,134,7.09,12.44,72,3.73,26.87,7.46,8.21,53.73,,,,,,,,,,,,,,,,,624.46,,37.0,31.0,55.0,11.0,0.0,0.0,0.0,0.0,0.0,
2025-10-31,8,41,9,10,134,6.5,11.67,66,5.97,30.6,6.72,7.46,49.25,,,,,,,,,,,,,,,,,627.47,,32.0,33.0,54.0,15.0,0.0,0.0,0.0,0.0,0.0,
2025-11-03,9,44,11,13,134,5.69,11.97,57,6.72,32.84,8.21,9.7,42.54,,,,,,,,,,,,,,,,,630.47,,24.0,34.0,57.0,19.0,0.0,0.0,0.0,0.0,0.0,
2025-11-04,9,37,8,13,134,4.69,10.13,67,6.72,27.61,5.97,9.7,50.0,,,,,,,,,,,,,,,,,617.67,,18.0,38.0,50.0,28.0,0.0,0.0,0.0,0.0,0.0,
2025-11-05,10,37,8,9,134,3.75,9.69,70,7.46,27.61,5.97,6.72,52.24,,,,,,,,,,,,,,,,,621.69,,4.0,38.0,50.0,42.0,0.0,0.0,0.0,0.0,0.0,
2025-11-06,13,35,11,7,134,2.71,9.73,68,9.7,26.12,8.21,5.22,50.75,,,,,,,,,,,,,,,,,610.11,,5.0,24.0,55.0,50.0,0.0,0.0,0.0,0.0,0.0,
2025-11-07,14,37,14,1,134,1.97,9.27,68,10.45,27.61,10.45,0.75,50.75,,,,,,,,,,,,,,,,,608.19,,5.0,9.0,66.0,54.0,0.0,0.0,0.0,0.0,0.0,
2025-11-10,19,37,19,1,134,1.9,9.6,58,14.18,27.61,14.18,0.75,43.28,,,,,,,,,,,,,,,,,621.64,,8.0,5.0,67.0,54.0,0.0,0.0,0.0,0.0,0.0,
2025-11-11,19,44,18,1,134,2.26,9.02,52,14.18,32.84,13.43,0.75,38.81,,,,,,,,,,,,,,,,,619.99,,9.0,7.0,74.0,44.0,0.0,0.0,0.0,0.0,0.0,
2025-11-12,14,50,18,2,134,3.03,9.96,50,10.45,37.31,13.43,1.49,37.31,,,,,,,,,,,,,,,,,619.5,,10.0,12.0,81.0,31.0,0.0,0.0,0.0,0.0,0.0,
2025-11-13,15,35,15,1,134,3.63,8.89,68,11.19,26.12,11.19,0.75,50.75,,,,,,,,,,,,,,,,,606.85,,13.0,23.0,66.0,32.0,0.0,0.0,0.0,0.0,0.0,
2025-11-14,17,35,16,1,134,3.81,7.76,65,12.69,26.12,11.94,0.75,48.51,,,,,,,,,,,,,,,,,607.31,,20.0,18.0,63.0,33.0,0.0,0.0,0.0,0.0,0.0,
2025-11-17,19,40,14,2,134,2.87,7.9,59,14.18,29.85,10.45,1.49,44.03,,,,,,,,,,,,,,,,,602.12,,6.0,15.0,72.0,41.0,0.0,0.0,0.0,0.0,0.0,
2025-11-18,23,40,14,1,134,1.72,6.42,56,17.16,29.85,10.45,0.75,41.79,,,,,,,,,,,,,,,,,594.79,,5.0,12.0,65.0,52.0,0.0,0.0,0.0,0.0,0.0,
2025-11-19,24,34,14,1,134,0.61,6.43,61,17.91,25.37,10.45,0.75,45.52,,,,,,,,,,,,,,,,,598.34,,2.0,8.0,56.0,68.0,0.0,0.0,0.0,0.0,0.0,
2025-11-20,40,20,11,1,134,-0.5,4.62,62,29.85,14.93,8.21,0.75,46.27,,,,,,,,,,,,,,,,,584.18,,1.0,7.0,44.0,82.0,0.0,0.0,0.0,0.0,0.0,
2025-11-21,32,23,11,1,134,-0.82,5.09,67,23.88,17.16,8.21,0.75,50.0,,,,,,,,,,,,,,,,,588.57,,1.0,6.0,42.0,85.0,0.0,0.0,0.0,0.0,0.0,
2025-11-24,26,19,7,2,134,-1.02,6.03,80,19.4,14.18,5.22,1.49,59.7,,,,,,,,,,,,,,,,,603.62,,1.0,7.0,36.0,90.0,0.0,0.0,0.0,0.0,0.0,
2025-11-25,20,24,1,2,134,-0.75,6.65,87,14.93,17.91,0.75,1.49,64.93,,,,,,,,,,,,,,,,,607.34,,2.0,8.0,31.0,93.0,0.0,0.0,0.0,0.0,0.0,
2025-11-26,17,23,0,2,134,0.13,7.68,92,12.69,17.16,0.0,1.49,68.66,,,,,,,,,,,,,,,,,612.71,,4.0,9.0,31.0,90.0,0.0,0.0,0.0,0.0,0.0,
2025-11-27,14,43,9,1,138,1.51,8.54,71,10.14,31.16,6.52,0.72,51.45,14.0,32.0,9.0,2.0,5.0,43.0,9.0,5.0,0.0,5.0,3.0,0.0,0.0,7.0,3.0,1.0,614.27001953125,679.6799926757812,,,,,0.0,0.0,0.0,0.0,0.0,
2025-11-28,13,46,7,2,134,1.85,8.47,66,9.7,34.33,5.22,1.49,49.25,,,,,,,,,,,,,,,,,617.67,,6.0,14.0,63.0,51.0,0.0,0.0,0.0,0.0,0.0,
2025-12-01,11,51,7,2,134,3.26,8.23,63,8.21,38.06,5.22,1.49,47.01,,,,,,,,,,,,,,,,,615.6,,9.0,20.0,69.0,36.0,0.0,0.0,0.0,0.0,0.0,
2025-12-02,6,45,7,3,134,4.49,8.58,73,4.48,33.58,5.22,2.24,54.48,,,,,,,,,,,,,,,,,620.42,,12.0,32.0,64.0,26.0,0.0,0.0,0.0,0.0,0.0,
2025-12-03,6,35,13,4,134,5.49,9.13,76,4.48,26.12,9.7,2.99,56.72,,,,,,,,,,,,,,,,,621.93,,24.0,27.0,66.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-12-04,6,32,11,2,134,5.82,9.07,83,4.48,23.88,8.21,1.49,61.94,,,,,,,,,,,,,,,,,621.35,,22.0,35.0,60.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-12-05,5,27,11,4,134,6.52,9.07,87,3.73,20.15,8.21,2.99,64.93,,,,,,,,,,,,,,,,,623.89,,25.0,41.0,58.0,10.0,0.0,0.0,0.0,0.0,0.0,
2025-12-08,5,21,10,5,134,7.03,9.07,93,3.73,15.67,7.46,3.73,69.4,,,,,,,,,,,,,,,,,622.69,,35.0,40.0,51.0,8.0,0.0,0.0,0.0,0.0,0.0,
2025-12-09,10,21,6,5,134,7.16,8.77,92,7.46,15.67,4.48,3.73,68.66,,,,,,,,,,,,,,,,,623.46,,36.0,41.0,44.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-12-10,9,16,4,7,134,7.31,8.42,98,6.72,11.94,2.99,5.22,73.13,,,,,,,,,,,,,,,,,626.01,,36.0,51.0,34.0,13.0,0.0,0.0,0.0,0.0,0.0,
2025-12-11,10,15,5,9,134,7.12,8.57,95,7.46,11.19,3.73,6.72,70.9,,,,,,,,,,,,,,,,,623.99,,40.0,44.0,34.0,16.0,0.0,0.0,0.0,0.0,0.0,
2025-12-12,13,19,3,8,134,6.88,7.34,91,9.7,14.18,2.24,5.97,67.91,,,,,,,,,,,,,,,,,612.06,,28.0,55.0,34.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-12-15,11,16,2,5,134,6.69,6.4,100,8.21,11.94,1.49,3.73,74.63,,,,,,,,,,,,,,,,,608.99,,32.0,50.0,34.0,18.0,0.0,0.0,0.0,0.0,0.0,
2025-12-16,10,29,5,1,134,6.09,5.46,89,7.46,21.64,3.73,0.75,66.42,,,,,,,,,,,,,,,,,610.19,,29.0,33.0,55.0,17.0,0.0,0.0,0.0,0.0,0.0,
2025-12-17,19,32,7,1,134,5.04,4.5,75,14.18,23.88,5.22,0.75,55.97,,,,,,,,,,,,,,,,,598.88,,16.0,37.0,52.0,29.0,0.0,0.0,0.0,0.0,0.0,
2025-12-18,16,42,10,1,134,4.06,4.27,65,11.94,31.34,7.46,0.75,48.51,,,,,,,,,,,,,,,,,607.56,,13.0,25.0,64.0,32.0,0.0,0.0,0.0,0.0,0.0,
2025-12-19,12,48,11,1,134,3.52,4.97,62,8.96,35.82,8.21,0.75,46.27,,,,,,,,,,,,,,,,,615.48,,13.0,15.0,69.0,37.0,0.0,0.0,0.0,0.0,0.0,
2025-12-22,17,55,8,1,134,3.84,6.38,53,12.69,41.04,5.97,0.75,39.55,,,,,,,,,,,,,,,,,618.43,,12.0,17.0,75.0,30.0,0.0,0.0,0.0,0.0,0.0,
2025-12-23,13,52,10,1,134,4.79,6.75,58,9.7,38.81,7.46,0.75,43.28,,,,,,,,,,,,,,,,,621.33,,12.0,27.0,70.0,25.0,0.0,0.0,0.0,0.0,0.0,
2025-12-24,12,34,10,2,134,5.75,7.18,76,8.96,25.37,7.46,1.49,56.72,,,,,,,,,,,,,,,,,623.14,,25.0,36.0,51.0,22.0,0.0,0.0,0.0,0.0,0.0,
2025-12-26,11,32,8,1,134,6.36,6.57,82,8.21,23.88,5.97,0.75,61.19,,,,,,,,,,,,,,,,,623.1,,45.0,21.0,47.0,21.0,0.0,0.0,0.0,0.0,0.0,
2025-12-29,12,33,6,1,134,6.44,5.88,82,8.96,24.63,4.48,0.75,61.19,,,,,,,,,,,,,,,,,620.09,,43.0,24.0,45.0,22.0,0.0,0.0,0.0,0.0,0.0,
2025-12-30,9,32,5,2,134,6.26,5.65,86,6.72,23.88,3.73,1.49,64.18,,,,,,,,,,,,,,,,,618.65,,31.0,38.0,45.0,20.0,0.0,0.0,0.0,0.0,0.0,
2025-12-31,11,35,7,1,134,5.76,4.52,80,8.21,26.12,5.22,0.75,59.7,,,,,,,,,,,,,,,,,613.54,,13.0,49.0,53.0,19.0,0.0,0.0,0.0,0.0,0.0,
2026-01-02,11,44,7,3,134,5.64,5.83,69,8.21,32.84,5.22,2.24,51.49,,,,,,,,,,,,,,,,,612.35,,16.0,36.0,63.0,19.0,0.0,0.0,0.0,0.0,0.0,
2026-01-05,12,46,10,4,134,5.89,7.35,62,8.96,34.33,7.46,2.99,46.27,,,,,,,,,,,,,,,,,617.21,,16.0,34.0,68.0,16.0,0.0,0.0,0.0,0.0,0.0,
2026-01-06,8,39,8,5,134,6.54,7.7,74,5.97,29.1,5.97,3.73,55.22,,,,,,,,,,,,,,,,,622.63,,15.0,49.0,59.0,11.0,0.0,0.0,0.0,0.0,0.0,
2026-01-07,7,20,6,7,134,7.46,7.68,94,5.22,14.93,4.48,5.22,70.15,,,,,,,,,,,,,,,,,623.23,,32.0,54.0,38.0,10.0,0.0,0.0,0.0,0.0,0.0,
2026-01-08,5,18,5,6,134,7.99,6.88,100,3.73,13.43,3.73,4.48,74.63,,,,,,,,,,,,,,,,,619.69,,52.0,38.0,36.0,8.0,0.0,0.0,0.0,0.0,0.0,
2026-01-09,5,24,3,7,134,8.14,7.64,95,3.73,17.91,2.24,5.22,70.9,,,,,,,,,,,,,,,,,625.86,,71.0,17.0,39.0,7.0,0.0,0.0,0.0,0.0,0.0,
2026-01-12,7,24,4,8,134,8.03,10.38,91,5.22,17.91,2.99,5.97,67.91,,,,,,,,,,,,,,,,,626.38,,69.0,19.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,
2026-01-13,6,21,8,7,134,8.08,9.38,92,4.48,15.67,5.97,5.22,68.66,,,,,,,,,,,,,,,,,625.45,,63.0,24.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,
2026-01-14,5,22,4,9,134,8.25,10.04,94,3.73,16.42,2.99,6.72,70.15,,,,,,,,,,,,,,,,,618.77,,65.0,26.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,
2026-01-15,3,22,4,9,134,8.44,9.33,96,2.24,16.42,2.99,6.72,71.64,,,,,,,,,,,,,,,,,621.0,,64.0,27.0,39.0,4.0,0.0,0.0,0.0,0.0,0.0,
2026-01-16,3,23,2,8,134,8.44,9.4,98,2.24,17.16,1.49,5.97,73.13,,,,,,,,,,,,,,,,,620.48,,63.0,27.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,
2026-01-19,7,7,0,8,138,11.78,8.83,116,5.07,5.07,0.0,5.8,84.06,7.0,1.0,1.0,0.0,7.0,7.0,0.0,0.0,8.0,11.0,0.0,0.0,3.0,67.0,18.0,8.0,621.260009765625,691.6599731445312,,,,,0.0,0.0,0.0,0.0,0.0,
2026-01-20,5,23,2,8,134,7.83,9.03,96,3.73,17.16,1.49,5.97,71.64,,,,,,,,,,,,,,,,,607.29,,39.0,44.0,43.0,8.0,0.0,0.0,0.0,0.0,0.0,
2026-01-21,8,29,2,8,134,7.26,8.89,87,5.97,21.64,1.49,5.97,64.93,,,,,,,,,,,,,,,,,615.5,,37.0,38.0,48.0,11.0,0.0,0.0,0.0,0.0,0.0,
2026-01-22,8,43,0,9,134,6.8,9.94,74,5.97,32.09,0.0,6.72,55.22,,,,,,,,,,,,,,,,,619.98,,32.0,33.0,58.0,11.0,0.0,0.0,0.0,0.0,0.0,
2026-01-23,8,41,0,11,134,6.62,11.06,74,5.97,30.6,0.0,8.21,55.22,,,,,,,,,,,,,,,,,621.94,,29.0,39.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,
2026-01-26,9,39,2,9,134,6.83,10.35,75,6.72,29.1,1.49,6.72,55.97,,,,,,,,,,,,,,,,,624.67,,36.0,33.0,51.0,14.0,0.0,0.0,0.0,0.0,0.0,
2026-01-27,7,40,3,9,134,7.08,10.6,75,5.22,29.85,2.24,6.72,55.97,,,,,,,,,,,,,,,,,630.34,,42.0,28.0,53.0,11.0,0.0,0.0,0.0,0.0,0.0,
2026-01-28,11,36,2,11,134,7.16,10.83,74,8.21,26.87,1.49,8.21,55.22,,,,,,,,,,,,,,,,,632.42,,44.0,24.0,53.0,13.0,0.0,0.0,0.0,0.0,0.0,
2026-01-29,9,39,3,11,134,7.09,11.02,72,6.72,29.1,2.24,8.21,53.73,,,,,,,,,,,,,,,,,628.64,,46.0,23.0,53.0,12.0,0.0,0.0,0.0,0.0,0.0,
2026-01-30,11,39,2,9,134,6.65,9.23,73,8.21,29.1,1.49,6.72,54.48,,,,,,,,,,,,,,,,,621.09,,24.0,44.0,51.0,15.0,0.0,0.0,0.0,0.0,0.0,
2026-02-02,12,42,4,2,134,5.85,8.17,74,8.96,31.34,2.99,1.49,55.22,,,,,,,,,,,,,,,,,625.35,,11.0,46.0,60.0,17.0,0.0,0.0,0.0,0.0,0.0,
2026-02-03,10,57,10,8,134,5.32,9.27,49,7.46,42.54,7.46,5.97,36.57,,,,,,,,,,,,,,,,,615.74,,10.0,26.0,84.0,14.0,0.0,0.0,0.0,0.0,0.0,
2026-02-04,13,55,14,4,134,4.62,9.65,48,9.7,41.04,10.45,2.99,35.82,,,,,,,,,,,,,,,,,604.99,,9.0,20.0,88.0,17.0,0.0,0.0,0.0,0.0,0.0,
2026-02-05,13,64,16,2,134,4.08,9.4,39,9.7,47.76,11.94,1.49,29.1,,,,,,,,,,,,,,,,,596.28,,6.0,14.0,99.0,15.0,0.0,0.0,0.0,0.0,0.0,
2026-02-06,14,64,14,2,134,4.13,10.14,40,10.45,47.76,10.45,1.49,29.85,,,,,,,,,,,,,,,,,608.88,,7.0,13.0,95.0,19.0,0.0,0.0,0.0,0.0,0.0,
2026-02-09,12,56,22,2,134,4.42,13.34,42,8.96,41.79,16.42,1.49,31.34,,,,,,,,,,,,,,,,,613.55,,7.0,15.0,95.0,17.0,0.0,0.0,0.0,0.0,0.0,
2026-02-10,11,34,20,1,134,4.77,12.31,68,8.21,25.37,14.93,0.75,50.75,,,,,,,,,,,,,,,,,610.7,,9.0,33.0,69.0,23.0,0.0,0.0,0.0,0.0,0.0,
2026-02-11,14,29,18,2,134,5.54,11.87,71,10.45,21.64,13.43,1.49,52.99,,,,,,,,,,,,,,,,,612.34,,19.0,31.0,61.0,23.0,0.0,0.0,0.0,0.0,0.0,
2026-02-12,14,27,16,2,134,5.85,10.65,75,10.45,20.15,11.94,1.49,55.97,,,,,,,,,,,,,,,,,599.88,,37.0,17.0,56.0,24.0,0.0,0.0,0.0,0.0,0.0,
2026-02-13,15,24,15,3,134,5.71,10.4,77,11.19,17.91,11.19,2.24,57.46,,,,,,,,,,,,,,,,,601.16,,33.0,25.0,49.0,27.0,0.0,0.0,0.0,0.0,0.0,
2026-02-17,14,27,15,3,134,5.56,11.48,75,10.45,20.15,11.19,2.24,55.97,,,,,,,,,,,,,,,,,600.54,,28.0,26.0,55.0,25.0,0.0,0.0,0.0,0.0,0.0,
2026-02-18,13,25,16,3,134,5.42,12.08,77,9.7,18.66,11.94,2.24,57.46,,,,,,,,,,,,,,,,,605.03,,24.0,29.0,54.0,27.0,0.0,0.0,0.0,0.0,0.0,
2026-02-19,12,22,24,4,134,5.26,14.69,72,8.96,16.42,17.91,2.99,53.73,,,,,,,,,,,,,,,,,602.71,,18.0,28.0,61.0,27.0,0.0,0.0,0.0,0.0,0.0,
2026-02-20,10,26,26,6,134,5.75,15.88,66,7.46,19.4,19.4,4.48,49.25,,,,,,,,,,,,,,,,,608.04,,18.0,32.0,66.0,18.0,0.0,0.0,0.0,0.0,0.0,
2026-02-23,11,20,19,6,134,5.88,16.4,78,8.21,14.93,14.18,4.48,58.21,,,,,,,,,,,,,,,,,600.65,,17.0,45.0,54.0,18.0,0.0,0.0,0.0,0.0,0.0,
