date,ticker,industry,rank,close,sco,trend,위치,mtype,raw_mult,base_w,alloc_pct,k_mult,us_mult,kospi_trend,nasdaq_trend
2022-01-31,PDBC,PDBC,1,11.81427001953125,16.0,LIME,1,FIXED,1.0,0.35,0.35,0.4,0.4,-,-
2022-01-31,XLE,XLE,2,28.374021530151367,15.5,LIME,1,FIXED,1.0,0.3,0.3,0.4,0.4,-,-
2022-01-31,KSA,KSA,3,40.939918518066406,13.25,LIME,1,NASDAQ,0.5,0.25,0.125,0.4,0.4,-,-
2022-01-31,EWZ,EWZ,4,23.24817276000977,12.0,GREEN,1,NASDAQ,0.4,0.1,0.04,0.4,0.4,-,-
2022-02-01,XLE,XLE,1,29.385534286499023,16.0,LIME,1,FIXED,1.0,0.33,0.33,0.4,0.4,-,-
2022-02-01,PDBC,PDBC,2,11.876614570617676,16.0,LIME,1,FIXED,1.0,0.27,0.27,0.4,0.4,-,-
2022-02-01,KSA,KSA,3,40.63420104980469,14.0,LIME,1,NASDAQ,0.55,0.2,0.11,0.4,0.4,-,-
2022-02-01,EWZ,EWZ,4,23.645198822021484,12.0,GREEN,1,NASDAQ,0.4,0.1,0.04,0.4,0.4,-,-
2022-02-01,DBA,DBA,5,18.06349754333496,11.25,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2022-02-02,XLE,XLE,1,29.48022651672364,16.0,LIME,1,FIXED,1.0,0.33,0.33,0.4,0.4,-,-
2022-02-02,PDBC,PDBC,2,11.946751594543455,16.0,LIME,1,FIXED,1.0,0.27,0.27,0.4,0.4,-,-
2022-02-02,DBA,DBA,3,18.01937484741211,14.5,LIME,1,FIXED,1.0,0.2,0.2,0.4,0.4,-,-
2022-02-02,KSA,KSA,4,40.274532318115234,13.25,LIME,2,NASDAQ,0.45,0.1,0.045,0.4,0.4,-,-
2022-02-02,EWZ,EWZ,5,23.48344993591309,12.0,GREEN,1,NASDAQ,0.4,0.1,0.04,0.4,0.4,-,-
2022-02-03,XLE,XLE,1,29.2004451751709,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.4,RED,-
2022-02-03,PDBC,PDBC,2,11.938959121704102,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.4,RED,-
2022-02-03,DBA,DBA,3,18.04585075378418,14.75,LIME,1,FIXED,1.0,0.16,0.16,0.0,0.4,RED,-
2022-02-03,EZA,EZA,4,41.2392578125,13.5,LIME,1,NASDAQ,0.5,0.1,0.05,0.0,0.4,RED,-
2022-02-03,GREK,GREK,5,25.187549591064453,13.25,-,1,NASDAQ,0.5,0.1,0.05,0.0,0.4,RED,-
2022-02-03,EWZ,EWZ,6,23.299638748168945,11.25,GREEN,2,NASDAQ,0.4,0.08,0.032,0.0,0.4,RED,-
2022-02-04,XLE,XLE,1,29.656700134277344,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.4,RED,-
2022-02-04,PDBC,PDBC,2,12.040268898010254,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.4,RED,-
2022-02-04,DBA,DBA,3,18.16939163208008,15.5,LIME,1,FIXED,1.0,0.16,0.16,0.0,0.4,RED,-
2022-02-04,GREK,GREK,4,25.41461753845215,14.75,-,1,NASDAQ,0.55,0.1,0.055,0.0,0.4,RED,-
2022-02-04,EWU,EWU,5,29.279130935668945,12.25,-,2,NASDAQ,0.4,0.1,0.04,0.0,0.4,RED,-
2022-02-04,EZA,EZA,6,40.95207595825195,12.0,LIME,2,NASDAQ,0.4,0.08,0.032,0.0,0.4,RED,-
2022-02-07,XLE,XLE,1,30.03548240661621,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.4,RED,-
2022-02-07,PDBC,PDBC,2,12.063648223876951,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.4,RED,-
2022-02-07,DBA,DBA,3,18.248809814453125,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.0,0.4,RED,-
2022-02-07,GREK,GREK,4,25.248682022094727,15.0,-,1,NASDAQ,0.6,0.1,0.06,0.0,0.4,RED,-
2022-02-07,EWU,EWU,5,29.442039489746094,13.25,-,1,NASDAQ,0.5,0.1,0.05,0.0,0.4,RED,-
2022-02-07,EZA,EZA,6,40.85362243652344,11.0,LIME,2,NASDAQ,0.4,0.08,0.032,0.0,0.4,RED,-
2022-02-08,DBA,DBA,1,18.381175994873047,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.4,RED,-
2022-02-08,XLE,XLE,2,29.38983154296875,15.0,-,2,FIXED,1.0,0.25,0.25,0.0,0.4,RED,-
2022-02-08,PDBC,PDBC,3,11.977925300598145,15.0,LIME,2,FIXED,1.0,0.16,0.16,0.0,0.4,RED,-
2022-02-08,GREK,GREK,4,25.56309127807617,15.0,LIME,1,NASDAQ,0.6,0.1,0.06,0.0,0.4,RED,-
2022-02-08,EWU,EWU,5,29.57063865661621,13.0,-,1,NASDAQ,0.5,0.1,0.05,0.0,0.4,RED,-
2022-02-08,EZA,EZA,6,42.00234222412109,11.25,LIME,1,NASDAQ,0.4,0.08,0.032,0.0,0.4,RED,-
2022-02-09,DBA,DBA,1,18.69002723693848,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.4,-,-
2022-02-09,XLE,XLE,2,29.635177612304688,15.0,-,1,FIXED,1.0,0.25,0.25,0.4,0.4,-,-
2022-02-09,GREK,GREK,3,26.008501052856445,15.0,LIME,1,NASDAQ,0.6,0.16,0.096,0.4,0.4,-,-
2022-02-09,PDBC,PDBC,4,12.087027549743652,15.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2022-02-09,THD,THD,5,70.9380874633789,14.25,GREEN,1,NASDAQ,0.55,0.1,0.055,0.4,0.4,-,-
2022-02-09,EWU,EWU,6,29.802125930786133,13.5,LIME,1,NASDAQ,0.5,0.08,0.04,0.4,0.4,-,-
2022-02-10,DBA,DBA,1,18.55766487121582,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.4,-,-
2022-02-10,GREK,GREK,2,25.81636047363281,15.0,LIME,1,NASDAQ,0.6,0.25,0.15,0.4,0.4,-,-
2022-02-10,EWU,EWU,3,29.682098388671875,14.5,LIME,1,NASDAQ,0.55,0.16,0.088,0.4,0.4,-,-
2022-02-10,THD,THD,4,70.37149047851562,14.75,LIME,1,NASDAQ,0.55,0.1,0.055,0.4,0.4,-,-
2022-02-10,PICK,PICK,5,39.55005645751953,14.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2022-02-10,XLE,XLE,6,29.450096130371094,13.75,-,2,FIXED,1.0,0.08,0.08,0.4,0.4,-,-
2022-02-11,DBA,DBA,1,18.61943244934082,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.0,-,RED
2022-02-11,EZA,EZA,2,41.994140625,15.0,LIME,1,NASDAQ,0.24,0.25,0.06,0.4,0.0,-,RED
2022-02-11,PICK,PICK,3,39.29712677001953,14.75,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.0,-,RED
2022-02-11,GMOM,GMOM,4,27.6527156829834,15.25,LIME,1,NASDAQ,0.24,0.1,0.024,0.4,0.0,-,RED
2022-02-11,GREK,GREK,5,25.61549186706543,14.25,LIME,2,NASDAQ,0.2,0.1,0.02,0.4,0.0,-,RED
2022-02-11,XLE,XLE,6,30.306655883789062,13.75,LIME,1,FIXED,1.0,0.08,0.08,0.4,0.0,-,RED
2022-02-14,PDBC,PDBC,1,12.274060249328612,15.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.0,-,RED
2022-02-14,EZA,EZA,2,42.42081069946289,15.0,LIME,1,NASDAQ,0.24,0.25,0.06,0.4,0.0,-,RED
2022-02-14,091170,은행주,3,6483.0,15.0,LIME,1,KOSPI,0.6,0.16,0.096,0.4,0.0,-,RED
2022-02-14,DBA,DBA,4,18.548837661743164,14.75,LIME,2,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-02-14,PICK,PICK,5,39.1622314453125,14.25,LIME,2,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-02-14,GMOM,GMOM,6,27.44417762756348,13.75,LIME,2,NASDAQ,0.2,0.08,0.016,0.4,0.0,-,RED
2022-02-15,EZA,EZA,1,42.67516708374024,15.25,LIME,1,NASDAQ,0.24,0.31,0.0744,0.4,0.0,-,RED
2022-02-15,091170,은행주,2,6457.0,14.5,LIME,2,KOSPI,0.5,0.25,0.125,0.4,0.0,-,RED
2022-02-15,PDBC,PDBC,3,12.07923412322998,14.0,-,2,FIXED,1.0,0.16,0.16,0.4,0.0,-,RED
2022-02-15,THD,THD,4,71.60205078125,14.0,LIME,1,NASDAQ,0.22,0.1,0.022,0.4,0.0,-,RED
2022-02-15,PICK,PICK,5,39.3055534362793,13.5,LIME,2,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-02-15,DBA,DBA,6,18.478242874145508,13.5,LIME,2,FIXED,1.0,0.08,0.08,0.4,0.0,-,RED
2022-02-16,EZA,EZA,1,43.8074836730957,15.5,LIME,1,NASDAQ,0.24,0.31,0.0744,0.4,0.0,-,RED
2022-02-16,091170,은행주,2,6537.0,14.75,LIME,1,KOSPI,0.55,0.25,0.1375,0.4,0.0,-,RED
2022-02-16,GLD,GLD,3,174.86000061035156,15.25,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.0,-,RED
2022-02-16,PDBC,PDBC,4,12.087027549743652,14.0,-,2,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-02-16,THD,THD,5,71.96501159667969,14.0,LIME,1,NASDAQ,0.22,0.1,0.022,0.4,0.0,-,RED
2022-02-16,PICK,PICK,6,39.7945556640625,13.5,LIME,1,FIXED,1.0,0.08,0.08,0.4,0.0,-,RED
2022-02-17,EZA,EZA,1,43.31517791748047,15.75,LIME,1,NASDAQ,0.24,0.31,0.0744,0.4,0.0,-,RED
2022-02-17,GLD,GLD,2,177.25,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.0,-,RED
2022-02-17,091170,은행주,3,6662.0,14.75,LIME,1,KOSPI,0.55,0.16,0.088,0.4,0.0,-,RED
2022-02-17,THD,THD,4,72.0269775390625,14.75,LIME,1,NASDAQ,0.22,0.1,0.022,0.4,0.0,-,RED
2022-02-17,PDBC,PDBC,5,12.188337326049805,13.75,-,1,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-02-17,PICK,PICK,6,39.06105422973633,12.0,LIME,2,FIXED,1.0,0.08,0.08,0.4,0.0,-,RED
2022-02-18,KSA,KSA,1,41.047828674316406,15.75,LIME,1,NASDAQ,0.24,0.31,0.0744,0.4,0.0,-,RED
2022-02-18,GLD,GLD,2,177.1199951171875,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.0,-,RED
2022-02-18,EZA,EZA,3,42.88850021362305,15.0,LIME,2,NASDAQ,0.22,0.16,0.0352,0.4,0.0,-,RED
2022-02-18,THD,THD,4,71.85879516601562,15.0,LIME,1,NASDAQ,0.24,0.1,0.024,0.4,0.0,-,RED
2022-02-18,091170,은행주,5,6621.0,14.75,LIME,1,KOSPI,0.55,0.1,0.055,0.4,0.0,-,RED
2022-02-18,PDBC,PDBC,6,12.235095024108888,13.5,-,1,FIXED,1.0,0.08,0.08,0.4,0.0,-,RED
2022-02-21,091170,은행주,1,6577.0,15.75,LIME,1,KOSPI,0.6,1.0,0.6,0.4,0.4,-,-
2022-02-22,GLD,GLD,1,177.49000549316406,16.0,LIME,1,FIXED,1.0,0.33,0.33,0.4,0.0,-,RED
2022-02-22,KSA,KSA,2,41.1197624206543,15.75,LIME,1,NASDAQ,0.24,0.27,0.0648,0.4,0.0,-,RED
2022-02-22,EPHE,EPHE,3,30.50523567199707,15.0,LIME,1,NASDAQ,0.24,0.2,0.048,0.4,0.0,-,RED
2022-02-22,PDBC,PDBC,4,12.398748397827148,14.5,-,1,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-02-22,091170,은행주,5,6502.0,14.25,LIME,3,KOSPI,0.5,0.1,0.05,0.4,0.0,-,RED
2022-02-23,GLD,GLD,1,178.2899932861328,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.0,RED,RED
2022-02-23,PDBC,PDBC,2,12.515645027160645,15.5,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2022-02-23,DBA,DBA,3,18.88416290283203,15.0,LIME,1,FIXED,1.0,0.16,0.16,0.0,0.0,RED,RED
2022-02-23,KSA,KSA,4,41.16472244262695,14.5,LIME,2,NASDAQ,0.2,0.1,0.02,0.0,0.0,RED,RED
2022-02-23,EPHE,EPHE,5,30.14515686035156,14.0,-,2,NASDAQ,0.2,0.1,0.02,0.0,0.0,RED,RED
2022-02-23,091170,은행주,6,6483.0,12.0,LIME,3,KOSPI,0.2,0.08,0.016,0.0,0.0,RED,RED
2022-02-24,PDBC,PDBC,1,12.60136890411377,15.75,LIME,1,FIXED,1.0,0.33,0.33,0.0,0.0,RED,RED
2022-02-24,DBA,DBA,2,18.787097930908203,15.25,LIME,1,FIXED,1.0,0.27,0.27,0.0,0.0,RED,RED
2022-02-24,GLD,GLD,3,177.13999938964844,15.0,LIME,2,FIXED,1.0,0.2,0.2,0.0,0.0,RED,RED
2022-02-24,SLV,SLV,4,22.309999465942383,13.0,GREEN,1,FIXED,1.0,0.1,0.1,0.0,0.0,RED,RED
2022-02-24,KSA,KSA,5,40.73311233520508,12.25,-,3,NASDAQ,0.2,0.1,0.02,0.0,0.0,RED,RED
2022-02-25,PDBC,PDBC,1,12.383163452148438,15.0,-,2,FIXED,1.0,0.33,0.33,0.0,0.4,RED,-
2022-02-25,GLD,GLD,2,176.5500030517578,13.5,LIME,2,FIXED,1.0,0.27,0.27,0.0,0.4,RED,-
2022-02-25,SLV,SLV,3,22.39999961853028,13.5,GREEN,1,FIXED,1.0,0.2,0.2,0.0,0.4,RED,-
2022-02-25,EIDO,EIDO,4,21.381023406982425,13.0,LIME,1,NASDAQ,0.5,0.1,0.05,0.0,0.4,RED,-
2022-02-25,DBA,DBA,5,18.25763511657715,12.5,-,4,FIXED,1.0,0.1,0.1,0.0,0.4,RED,-
2022-02-28,PDBC,PDBC,1,12.609161376953123,15.0,-,1,FIXED,1.0,0.35,0.35,0.0,0.4,RED,-
2022-02-28,EIDO,EIDO,2,21.198057174682617,14.0,LIME,1,NASDAQ,0.55,0.3,0.165,0.0,0.4,RED,-
2022-02-28,GLD,GLD,3,178.3800048828125,13.5,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.4,RED,-
2022-02-28,SLV,SLV,4,22.6200008392334,13.5,GREEN,1,FIXED,1.0,0.1,0.1,0.0,0.4,RED,-
2022-03-01,PDBC,PDBC,1,13.13129711151123,15.0,LIME,1,FIXED,1.0,0.33,0.33,0.4,0.4,-,-
2022-03-01,EIDO,EIDO,2,21.241619110107425,14.5,LIME,1,NASDAQ,0.55,0.27,0.1485,0.4,0.4,-,-
2022-03-01,SLV,SLV,3,23.540000915527344,13.75,GREEN,1,FIXED,1.0,0.2,0.2,0.4,0.4,-,-
2022-03-01,GLD,GLD,4,181.6199951171875,13.5,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2022-03-01,PICK,PICK,5,40.42688751220703,12.25,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2022-03-02,PICK,PICK,1,41.91918182373047,15.5,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.4,RED,-
2022-03-02,PDBC,PDBC,2,13.53653621673584,15.0,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.4,RED,-
2022-03-02,XLE,XLE,3,31.38703727722168,14.25,LIME,1,FIXED,1.0,0.16,0.16,0.0,0.4,RED,-
2022-03-02,ITA,ITA,4,107.58099365234376,14.5,LIME,1,NASDAQ,0.55,0.1,0.055,0.0,0.4,RED,-
2022-03-02,KSA,KSA,5,42.09987258911133,14.25,LIME,1,NASDAQ,0.55,0.1,0.055,0.0,0.4,RED,-
2022-03-02,GLD,GLD,6,179.72999572753906,14.5,LIME,1,FIXED,1.0,0.08,0.08,0.0,0.4,RED,-
2022-03-03,PDBC,PDBC,1,13.731361389160156,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.4,-,-
2022-03-03,PICK,PICK,2,42.13839340209961,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.4,-,-
2022-03-03,KSA,KSA,3,42.1538200378418,16.0,LIME,1,NASDAQ,0.6,0.16,0.096,0.4,0.4,-,-
2022-03-03,GLD,GLD,4,180.8000030517578,16.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2022-03-03,XLE,XLE,5,31.47312355041504,15.0,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.4,-,-
2022-03-03,ITA,ITA,6,105.95098876953124,14.0,LIME,2,NASDAQ,0.5,0.08,0.04,0.4,0.4,-,-
2022-03-04,PDBC,PDBC,1,14.308048248291016,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.0,-,RED
2022-03-04,PICK,PICK,2,41.986629486083984,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.4,0.0,-,RED
2022-03-04,GLD,GLD,3,183.67999267578125,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.4,0.0,-,RED
2022-03-04,XLE,XLE,4,32.38134002685547,15.5,LIME,1,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-03-04,DBA,DBA,5,19.272436141967773,15.5,-,1,FIXED,1.0,0.1,0.1,0.4,0.0,-,RED
2022-03-04,KSA,KSA,6,42.00096893310547,15.0,LIME,2,NASDAQ,0.22,0.08,0.0176,0.4,0.0,-,RED
2022-03-07,PDBC,PDBC,1,14.604182243347168,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.0,RED,RED
2022-03-07,XLE,XLE,2,32.859100341796875,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2022-03-07,GLD,GLD,3,186.41000366210932,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.0,0.0,RED,RED
2022-03-07,GMOM,GMOM,4,28.79697036743164,16.0,LIME,1,NASDAQ,0.24,0.1,0.024,0.0,0.0,RED,RED
2022-03-07,DBA,DBA,5,19.616588592529297,15.5,LIME,1,FIXED,1.0,0.1,0.1,0.0,0.0,RED,RED
2022-03-07,PICK,PICK,6,41.151954650878906,15.0,LIME,2,FIXED,1.0,0.08,0.08,0.0,0.0,RED,RED
2022-03-08,PDBC,PDBC,1,14.853560447692873,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.0,RED,RED
2022-03-08,XLE,XLE,2,33.375633239746094,16.0,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2022-03-08,GLD,GLD,3,191.509994506836,16.0,LIME,1,FIXED,1.0,0.16,0.16,0.0,0.0,RED,RED
2022-03-08,DBA,DBA,4,19.59011459350586,16.0,LIME,1,FIXED,1.0,0.1,0.1,0.0,0.0,RED,RED
2022-03-08,GMOM,GMOM,5,29.09639549255371,16.0,LIME,1,NASDAQ,0.24,0.1,0.024,0.0,0.0,RED,RED
2022-03-08,PICK,PICK,6,40.08121490478516,12.75,-,3,FIXED,1.0,0.08,0.08,0.0,0.0,RED,RED
2022-03-09,GLD,GLD,1,185.82000732421875,16.0,LIME,1,FIXED,1.0,0.31,0.31,0.4,0.1,-,PURPLE
2022-03-09,SLV,SLV,2,23.799999237060547,15.25,GREEN,1,FIXED,1.0,0.25,0.25,0.4,0.1,-,PURPLE
2022-03-09,XLE,XLE,3,32.355506896972656,15.0,LIME,2,FIXED,1.0,0.16,0.16,0.4,0.1,-,PURPLE
2022-03-09,PDBC,PDBC,4,13.684603691101074,15.0,-,2,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2022-03-09,DBA,DBA,5,19.290084838867188,15.0,-,2,FIXED,1.0,0.1,0.1,0.4,0.1,-,PURPLE
2022-03-09,GMOM,GMOM,6,28.383468627929688,14.5,LIME,2,NASDAQ,0.2,0.08,0.016,0.4,0.1,-,PURPLE
2022-03-10,SLV,SLV,1,24.01000022888184,15.5,GREEN,1,FIXED,1.0,0.31,0.31,0.0,0.0,RED,RED
2022-03-10,XLE,XLE,2,33.34550094604492,15.0,LIME,1,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2022-03-10,GLD,GLD,3,186.3999938964844,15.0,LIME,2,FIXED,1.0,0.16,0.16,0.0,0.0,RED,RED
2022-03-10,KSA,KSA,4,42.11785507202149,13.5,LIME,2,NASDAQ,0.2,0.1,0.02,0.0,0.0,RED,RED
2022-03-10,GMOM,GMOM,5,28.588438034057617,13.5,LIME,2,NASDAQ,0.2,0.1,0.02,0.0,0.0,RED,RED
2022-03-10,PDBC,PDBC,6,13.505363464355469,13.0,-,3,FIXED,1.0,0.08,0.08,0.0,0.0,RED,RED
2022-03-11,XLE,XLE,1,33.0786247253418,14.75,LIME,1,FIXED,1.0,0.31,0.31,0.0,0.0,RED,RED
2022-03-11,SLV,SLV,2,23.8700008392334,14.5,GREEN,2,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2022-03-11,GLD,GLD,3,185.08999633789065,13.75,LIME,2,FIXED,1.0,0.16,0.16,0.0,0.0,RED,RED
2022-03-11,DBA,DBA,4,19.272436141967773,12.0,-,2,FIXED,1.0,0.1,0.1,0.0,0.0,RED,RED
2022-03-11,GMOM,GMOM,5,28.485952377319336,11.75,LIME,2,NASDAQ,0.2,0.1,0.02,0.0,0.0,RED,RED
2022-03-11,KSA,KSA,6,41.920040130615234,11.25,LIME,3,NASDAQ,0.2,0.08,0.016,0.0,0.0,RED,RED
2022-03-14,EIDO,EIDO,1,21.485578536987305,13.75,LIME,1,NASDAQ,0.2,0.35,0.07,0.0,0.0,RED,RED
2022-03-14,XLE,XLE,2,32.08864212036133,12.5,LIME,3,FIXED,1.0,0.3,0.3,0.0,0.0,RED,RED
2022-03-14,SLV,SLV,3,23.15999984741211,12.5,-,3,FIXED,1.0,0.25,0.25,0.0,0.0,RED,RED
2022-03-14,GLD,GLD,4,182.3000030517578,11.5,-,3,FIXED,1.0,0.1,0.1,0.0,0.0,RED,RED
2022-03-15,EIDO,EIDO,1,21.52042579650879,14.0,LIME,1,NASDAQ,0.22,1.0,0.22,0.0,0.1,RED,PURPLE
2022-03-16,EIDO,EIDO,1,22.025766372680664,14.5,LIME,1,NASDAQ,0.55,0.55,0.3025,0.0,0.4,RED,-
2022-03-16,XLU,XLU,2,31.264907836914062,11.0,LIME,1,NASDAQ,0.4,0.45,0.18,0.0,0.4,RED,-
2022-03-17,EIDO,EIDO,1,21.415876388549805,14.5,LIME,2,NASDAQ,0.5,0.55,0.275,0.8,0.4,GREEN,-
2022-03-17,XLU,XLU,2,31.39679336547852,12.0,LIME,1,NASDAQ,0.4,0.45,0.18,0.8,0.4,GREEN,-
2022-03-18,EIDO,EIDO,1,21.29389762878418,13.25,-,3,NASDAQ,1.0,0.35,0.35,0.4,1.0,-,LIME
2022-03-18,EWA,EWA,2,21.97540855407715,12.25,GREEN,1,NASDAQ,1.0,0.3,0.3,0.4,1.0,-,LIME
2022-03-18,EZA,EZA,3,44.81671905517578,11.0,LIME,1,NASDAQ,1.0,0.25,0.25,0.4,1.0,-,LIME
2022-03-18,XLU,XLU,4,31.12862777709961,11.0,LIME,3,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2022-03-21,EZA,EZA,1,44.73467254638672,14.75,LIME,1,NASDAQ,1.0,0.31,0.31,0.4,1.0,-,LIME
2022-03-21,EWC,EWC,2,36.99282455444336,14.25,LIME,1,NASDAQ,1.0,0.25,0.25,0.4,1.0,-,LIME
2022-03-21,KSA,KSA,3,42.58543395996094,13.5,-,1,NASDAQ,1.0,0.16,0.16,0.4,1.0,-,LIME
2022-03-21,EWA,EWA,4,21.97540855407715,14.0,GREEN,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2022-03-21,EWW,EWW,5,45.64948654174805,12.25,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2022-03-21,EIDO,EIDO,6,21.302608489990234,11.25,-,3,NASDAQ,1.0,0.08,0.08,0.4,1.0,-,LIME
2022-03-22,EZA,EZA,1,45.17774963378906,15.0,LIME,1,NASDAQ,1.0,0.31,0.31,0.4,1.0,-,LIME
2022-03-22,EWC,EWC,2,37.149227142333984,15.0,LIME,1,NASDAQ,1.0,0.25,0.25,0.4,1.0,-,LIME
2022-03-22,EWW,EWW,3,46.42780685424805,14.25,LIME,1,NASDAQ,1.0,0.16,0.16,0.4,1.0,-,LIME
2022-03-22,XAR,XAR,4,123.3782730102539,14.0,GREEN,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2022-03-22,EWA,EWA,5,22.22347640991211,14.25,GREEN,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2022-03-22,KSA,KSA,6,42.747291564941406,13.0,-,1,NASDAQ,1.0,0.08,0.08,0.4,1.0,-,LIME
2022-03-23,EWZ,EWZ,1,26.821422576904297,15.5,GREEN,1,NASDAQ,1.0,0.31,0.31,0.4,1.0,-,LIME
2022-03-23,EWC,EWC,2,36.85482406616211,15.5,LIME,1,NASDAQ,1.0,0.25,0.25,0.4,1.0,-,LIME
2022-03-23,EZA,EZA,3,45.12031555175781,14.75,LIME,1,NASDAQ,1.0,0.16,0.16,0.4,1.0,-,LIME
2022-03-23,EWW,EWW,4,46.13921356201172,15.0,LIME,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2022-03-23,XAR,XAR,5,122.15572357177734,14.5,GREEN,1,NASDAQ,1.0,0.1,0.1,0.4,1.0,-,LIME
2022-03-23,EWA,EWA,6,22.24058532714844,14.5,GREEN,1,NASDAQ,1.0,0.08,0.08,0.4,1.0,-,LIME
2022-03-24,EWZ,EWZ,1,27.29932403564453,16.0,GREEN,1,NASDAQ,1.0,0.31,0.31,0.8,1.0,GREEN,LIME
2022-03-24,EWC,EWC,2,36.974422454833984,16.0,LIME,1,NASDAQ,1.0,0.25,0.25,0.8,1.0,GREEN,LIME
2022-03-24,EWW,EWW,3,46.88254928588867,15.5,LIME,1,NASDAQ,1.0,0.16,0.16,0.8,1.0,GREEN,LIME
2022-03-24,EZA,EZA,4,45.85877990722656,14.75,LIME,1,NASDAQ,1.0,0.1,0.1,0.8,1.0,GREEN,LIME
2022-03-24,ITA,ITA,5,108.72081756591795,14.75,LIME,1,NASDAQ,1.0,0.1,0.1,0.8,1.0,GREEN,LIME
2022-03-24,XAR,XAR,6,124.16068267822266,14.75,GREEN,1,NASDAQ,1.0,0.08,0.08,0.8,1.0,GREEN,LIME
2022-03-25,EWZ,EWZ,1,27.7110538482666,16.0,GREEN,1,NASDAQ,1.0,0.31,0.31,0.8,1.0,GREEN,LIME
2022-03-25,EWW,EWW,2,46.85631561279297,16.0,LIME,1,NASDAQ,1.0,0.25,0.25,0.8,1.0,GREEN,LIME
2022-03-25,EWC,EWC,3,37.34242248535156,16.0,LIME,1,NASDAQ,1.0,0.16,0.16,0.8,1.0,GREEN,LIME
2022-03-25,ITA,ITA,4,109.09750366210938,15.5,LIME,1,NASDAQ,1.0,0.1,0.1,0.8,1.0,GREEN,LIME
2022-03-25,PICK,PICK,5,43.63911437988281,15.0,LIME,1,FIXED,1.0,0.1,0.1,0.8,1.0,GREEN,LIME
2022-03-25,EZA,EZA,6,45.35826110839844,15.0,LIME,1,NASDAQ,1.0,0.08,0.08,0.8,1.0,GREEN,LIME
2022-03-28,EWZ,EWZ,1,27.497840881347656,16.0,GREEN,1,NASDAQ,1.0,0.31,0.31,0.8,1.0,GREEN,LIME
